doi,oa_roadoi,oa_status,oa_match
10.1007/s12035-017-0835-5,closed,closed,TRUE
10.1007/s12181-018-0225-x,closed,closed,TRUE
10.1007/s12195-018-0526-y,green,green,TRUE
10.1007/s12550-017-0304-z,closed,closed,TRUE
10.1007/s12553-018-0261-3,closed,closed,TRUE
10.1007/s12603-018-0997-5,closed,closed,TRUE
10.1007/s12662-018-0511-6,closed,closed,TRUE
10.1007/s40266-018-0572-0,closed,closed,TRUE
10.1007/s40744-018-0123-5,gold,gold,TRUE
10.1016/j.aanat.2017.10.001,closed,closed,TRUE
10.1016/j.actbio.2017.11.051,green,green,TRUE
10.1016/j.acthis.2018.03.004,green,green,TRUE
10.1016/j.ajo.2018.06.012,green,green,TRUE
10.1016/j.amjsurg.2017.11.032,closed,closed,TRUE
10.1016/j.appet.2018.04.030,green,green,TRUE
10.1016/j.atherosclerosis.2018.07.024,green,green,TRUE
10.1016/j.atherosclerosis.2018.08.051,green,bronze,FALSE
10.1016/j.atherosclerosis.2018.10.010,closed,closed,TRUE
10.1016/j.bbagen.2017.10.005,green,green,TRUE
10.1016/j.bbamem.2018.02.003,bronze,bronze,TRUE
10.1016/j.cbpc.2017.11.005,green,green,TRUE
10.1016/j.celrep.2018.02.010,gold,gold,TRUE
10.1016/j.celrep.2018.10.035,gold,gold,TRUE
10.1016/j.cels.2017.11.010,hybrid,hybrid,TRUE
10.1016/j.chemphyslip.2018.05.006,closed,closed,TRUE
10.1016/j.clinph.2018.08.006,closed,closed,TRUE
10.1016/j.clnesp.2018.01.008,closed,closed,TRUE
10.1016/j.clnu.2017.04.007,closed,closed,TRUE
10.1016/j.cyto.2017.10.028,closed,closed,TRUE
10.1016/j.echo.2017.10.004,closed,closed,TRUE
10.1016/j.echo.2018.05.010,closed,closed,TRUE
10.1016/j.ejca.2017.10.028,closed,closed,TRUE
10.1016/j.ejca.2018.05.004,closed,closed,TRUE
10.1016/j.ejpn.2018.01.027,closed,closed,TRUE
10.1016/j.ejrad.2017.12.003,closed,closed,TRUE
10.1016/j.euo.2018.03.004,closed,closed,TRUE
10.1016/j.euroneuro.2017.11.003,green,green,TRUE
10.1016/j.exer.2017.12.004,closed,closed,TRUE
10.1016/j.exer.2018.05.006,closed,closed,TRUE
10.1016/j.exer.2018.05.009,closed,closed,TRUE
10.1016/j.healun.2018.06.006,closed,closed,TRUE
10.1016/j.heares.2018.07.005,hybrid,hybrid,TRUE
10.1016/j.heares.2018.09.008,closed,closed,TRUE
10.1016/j.hpb.2017.10.010,bronze,bronze,TRUE
10.1016/j.hrthm.2018.03.021,closed,closed,TRUE
10.1016/j.ijcard.2017.09.001,closed,closed,TRUE
10.1016/j.ijcard.2017.10.047,closed,closed,TRUE
10.1016/j.ijcard.2018.03.087,closed,closed,TRUE
10.1016/j.ijcard.2018.04.007,closed,closed,TRUE
10.1016/j.ijcard.2018.04.075,closed,closed,TRUE
10.1016/j.ijcard.2018.08.081,bronze,bronze,TRUE
10.1016/j.ijpsycho.2018.03.019,closed,closed,TRUE
10.1016/j.invent.2018.01.005,gold,gold,TRUE
10.1016/j.jacc.2018.01.065,bronze,bronze,TRUE
10.1016/j.jacc.2018.04.071,green,bronze,FALSE
10.1016/j.jacc.2018.06.016,green,bronze,FALSE
10.1016/j.jad.2017.09.016,closed,closed,TRUE
10.1016/j.jad.2017.12.084,closed,closed,TRUE
10.1016/j.jad.2018.07.070,closed,closed,TRUE
10.1016/j.janxdis.2018.01.002,closed,closed,TRUE
10.1016/j.janxdis.2018.07.001,closed,closed,TRUE
10.1016/j.jcin.2018.01.276,hybrid,hybrid,TRUE
10.1016/j.jcin.2018.04.010,bronze,bronze,TRUE
10.1016/j.jcin.2018.05.002,bronze,bronze,TRUE
10.1016/j.jcin.2018.05.016,bronze,bronze,TRUE
10.1016/j.jcin.2018.05.025,bronze,bronze,TRUE
10.1016/j.jcmg.2017.01.025,bronze,bronze,TRUE
10.1016/j.jcms.2017.11.016,closed,closed,TRUE
10.1016/j.jcms.2018.05.007,closed,closed,TRUE
10.1016/j.jcms.2018.07.015,closed,closed,TRUE
10.1016/j.jconrel.2018.05.001,bronze,bronze,TRUE
10.1016/j.jcv.2018.09.013,closed,closed,TRUE
10.1016/j.jdent.2018.06.007,closed,closed,TRUE
10.1016/j.jflm.2018.02.016,closed,closed,TRUE
10.1016/j.jinsphys.2017.07.010,closed,closed,TRUE
10.1016/j.jmbbm.2018.08.017,closed,closed,TRUE
10.1016/j.jmr.2018.04.009,closed,closed,TRUE
10.1016/j.jtcvs.2017.12.056,bronze,bronze,TRUE
10.1016/j.juro.2017.10.033,closed,closed,TRUE
10.1016/j.jval.2018.03.013,bronze,bronze,TRUE
10.1016/j.kint.2017.06.025,green,green,TRUE
10.1016/j.leukres.2018.04.004,green,green,TRUE
10.1016/j.mri.2017.09.015,closed,closed,TRUE
10.1016/j.neurobiolaging.2017.10.015,closed,closed,TRUE
10.1016/j.neuroimage.2017.11.011,closed,closed,TRUE
10.1016/j.neuroimage.2018.01.028,closed,closed,TRUE
10.1016/j.neuroimage.2018.03.023,closed,closed,TRUE
10.1016/j.neuroimage.2018.07.033,green,green,TRUE
10.1016/j.nicl.2018.07.016,gold,gold,TRUE
10.1016/j.ophtha.2017.08.031,closed,closed,TRUE
10.1016/j.pec.2018.02.015,closed,closed,TRUE
10.1016/j.psychres.2017.12.043,closed,closed,TRUE
10.1016/j.psychres.2018.04.007,closed,closed,TRUE
10.1016/j.psychres.2018.10.058,closed,closed,TRUE
10.1016/j.psychsport.2018.02.008,closed,closed,TRUE
10.1016/j.psyneuen.2018.04.001,closed,closed,TRUE
10.1016/j.psyneuen.2018.07.021,closed,closed,TRUE
10.1016/j.pupt.2018.01.009,closed,closed,TRUE
10.1016/j.radonc.2018.04.016,closed,closed,TRUE
10.1016/j.toxlet.2018.07.050,closed,closed,TRUE
10.1016/j.tpb.2018.05.002,closed,closed,TRUE
10.1016/j.tranon.2018.01.020,gold,gold,TRUE
10.1016/j.tranon.2018.02.006,gold,gold,TRUE
10.1016/j.tranon.2018.05.009,gold,gold,TRUE
10.1016/j.ultrasmedbio.2018.03.006,closed,closed,TRUE
10.1016/j.vetimm.2018.11.010,closed,closed,TRUE
10.1016/j.wneu.2018.04.169,closed,closed,TRUE
10.1016/j.xphs.2017.09.006,closed,closed,TRUE
10.1016/j.ydbio.2017.10.013,bronze,bronze,TRUE
10.1016/j.yexcr.2018.02.001,green,green,TRUE
10.1016/s0140-6736(18)30726-8,closed,closed,TRUE
10.1016/s0140-6736(18)31082-1,closed,closed,TRUE
10.1016/s1470-2045(18)30195-5,closed,closed,TRUE
10.1016/s2468-1253(18)30056-6,closed,closed,TRUE
10.1017/s0950268817002606,bronze,bronze,TRUE
10.1017/s1047951118001154,closed,closed,TRUE
10.1021/acschemneuro.8b00068,green,green,TRUE
10.1021/acscombsci.8b00100,closed,closed,TRUE
10.1021/acssynbio.7b00387,green,green,TRUE
10.1024/1422-4917/a000552,closed,closed,TRUE
10.1037/neu0000440,closed,closed,TRUE
10.1038/gim.2017.165,hybrid,hybrid,TRUE
10.1038/s41388-018-0385-y,closed,closed,TRUE
10.1038/s41395-018-0041-8,green,green,TRUE
10.1038/s41416-018-0152-4,green,hybrid,FALSE
10.1038/s41430-018-0091-4,closed,closed,TRUE
10.1038/s41467-018-03130-1,gold,gold,TRUE
10.1038/s41467-018-03728-5,gold,gold,TRUE
10.1038/s41467-018-04521-0,gold,gold,TRUE
10.1038/s41467-018-07340-5,gold,gold,TRUE
10.1038/s41556-017-0005-z,closed,closed,TRUE
10.1038/s41586-018-0046-x,green,green,TRUE
10.1038/s41588-018-0084-1,green,green,TRUE
10.1038/s41588-018-0143-7,green,green,TRUE
10.1038/s41591-018-0016-8,green,green,TRUE
10.1038/s41593-018-0100-x,closed,closed,TRUE
10.1038/s41598-018-21039-z,gold,gold,TRUE
10.1038/s41598-018-22457-9,gold,gold,TRUE
10.1038/s41598-018-26135-8,gold,gold,TRUE
10.1038/s41598-018-27210-w,gold,gold,TRUE
10.1038/s41598-018-28237-9,gold,gold,TRUE
10.1038/s41598-018-30053-0,gold,gold,TRUE
10.1038/s41598-018-30366-0,gold,gold,TRUE
10.1038/s41598-018-31133-x,gold,gold,TRUE
10.1038/s41598-018-34880-z,gold,gold,TRUE
10.1039/c8tb01202d,closed,closed,TRUE
10.1053/j.semtcvs.2017.09.013,closed,closed,TRUE
10.1055/a-0542-9531,closed,closed,TRUE
10.1055/a-0579-6693,closed,closed,TRUE
10.1055/a-0587-5753,closed,closed,TRUE
10.1055/a-0595-6345,closed,closed,TRUE
10.1055/a-0598-3615,closed,closed,TRUE
10.1055/a-0611-5549,hybrid,hybrid,TRUE
10.1055/a-0644-9408,closed,closed,TRUE
10.1055/a-0645-8559,closed,closed,TRUE
10.1055/a-0660-5366,closed,closed,TRUE
10.1055/a-0669-1795,closed,closed,TRUE
10.1055/a-0713-0873,closed,closed,TRUE
10.1055/a-0715-2964,hybrid,hybrid,TRUE
10.1055/a-0731-0344,closed,closed,TRUE
10.1055/s-0035-1564689,closed,closed,TRUE
10.1055/s-0036-1597946,closed,closed,TRUE
10.1055/s-0037-1603589,closed,closed,TRUE
10.1055/s-0038-1660503,closed,closed,TRUE
10.1055/s-0038-1666870,green,green,TRUE
10.1055/s-0038-1667357,gold,gold,TRUE
10.1055/s-0042-118033,closed,closed,TRUE
10.1055/s-0042-124663,closed,closed,TRUE
10.1055/s-0043-106309,closed,closed,TRUE
10.1055/s-0043-117960,closed,closed,TRUE
10.1055/s-0043-118476,bronze,bronze,TRUE
10.1055/s-0043-120525,closed,closed,TRUE
10.1055/s-0043-120921,closed,closed,TRUE
10.1055/s-0043-121879,gold,gold,TRUE
10.1055/s-0043-121989,closed,closed,TRUE
10.1055/s-0043-121991,closed,closed,TRUE
10.1055/s-0043-122277,closed,closed,TRUE
10.1055/s-0044-100207,closed,closed,TRUE
10.1056/nejmoa1808788,green,bronze,FALSE
10.1080/00015458.2017.1385894,closed,closed,TRUE
10.1080/00365521.2017.1390599,closed,closed,TRUE
10.1080/0284186x.2018.1465588,green,bronze,FALSE
10.1080/03080188.2018.1453245,closed,closed,TRUE
10.1080/1354750x.2017.1306754,closed,closed,TRUE
10.1080/15476286.2017.1391445,green,bronze,FALSE
10.1080/15476286.2017.1412913,green,bronze,FALSE
10.1080/17470919.2017.1308880,hybrid,hybrid,TRUE
10.1080/21505594.2018.1496778,gold,gold,TRUE
10.1080/21678421.2018.1431786,closed,closed,TRUE
10.1080/21691401.2017.1408020,bronze,bronze,TRUE
10.1088/2057-1976/aae646,closed,closed,TRUE
10.1089/jamp.2017.1432,closed,closed,TRUE
10.1093/brain/awy263,green,bronze,FALSE
10.1093/ejcts/ezx378,bronze,bronze,TRUE
10.1093/ejcts/ezy097,bronze,bronze,TRUE
10.1093/eurheartj/ehx582,green,bronze,FALSE
10.1093/eurheartj/ehy056,hybrid,hybrid,TRUE
10.1093/eurheartj/ehy446,closed,closed,TRUE
10.1093/europace/eux327,closed,closed,TRUE
10.1093/europace/eux378,closed,closed,TRUE
10.1093/europace/eux380,closed,closed,TRUE
10.1093/europace/euy131,closed,closed,TRUE
10.1093/gbe/evy149,gold,gold,TRUE
10.1093/geronb/gbx136,bronze,bronze,TRUE
10.1093/hmg/ddy217,hybrid,hybrid,TRUE
10.1093/icvts/ivy183,bronze,bronze,TRUE
10.1093/jat/bky008,bronze,bronze,TRUE
10.1093/mmy/myx083,bronze,bronze,TRUE
10.1093/nar/gky040,gold,gold,TRUE
10.1093/neuonc/nox149,green,bronze,FALSE
10.1093/neuonc/nox155,green,bronze,FALSE
10.1093/ofid/ofy248,gold,gold,TRUE
10.1096/fj.201800528r,green,bronze,FALSE
10.1097/aln.0000000000002180,closed,closed,TRUE
10.1097/hjh.0000000000001739,closed,closed,TRUE
10.1097/inf.0000000000002001,closed,closed,TRUE
10.1097/qai.0000000000001717,green,green,TRUE
10.1097/rti.0000000000000316,closed,closed,TRUE
10.1101/gad.316059.118,gold,gold,TRUE
10.1107/s2053230x18014590,green,green,TRUE
10.1109/tcbb.2016.2614821,green,green,TRUE
10.1109/tmi.2017.2698525,green,green,TRUE
10.1111/acel.12810,gold,gold,TRUE
10.1111/all.13238,green,green,TRUE
10.1111/andr.12467,bronze,bronze,TRUE
10.1111/apt.15026,closed,closed,TRUE
10.1111/bjd.17076,bronze,bronze,TRUE
10.1111/bjh.15006,green,bronze,FALSE
10.1111/bjh.15029,bronze,bronze,TRUE
10.1111/bpa.12533,hybrid,hybrid,TRUE
10.1111/cge.13244,closed,closed,TRUE
10.1111/ecc.12595,closed,closed,TRUE
10.1111/eip.12273,green,green,TRUE
10.1111/ejn.13818,closed,closed,TRUE
10.1111/idj.12353,bronze,bronze,TRUE
10.1111/jch.13365,bronze,bronze,TRUE
10.1111/jerd.12372,closed,closed,TRUE
10.1111/jerd.12407,closed,closed,TRUE
10.1111/jgh.14044,closed,closed,TRUE
10.1111/liv.13538,closed,closed,TRUE
10.1111/liv.13654,bronze,bronze,TRUE
10.1111/pde.13628,closed,closed,TRUE
10.1111/pedi.12687,closed,closed,TRUE
10.1111/php.12812,closed,closed,TRUE
10.1111/psyp.13063,green,green,TRUE
10.1111/psyp.13222,closed,closed,TRUE
10.1111/tmi.13116,bronze,bronze,TRUE
10.1123/jsep.2017-0088,closed,closed,TRUE
10.1124/mol.117.110544,bronze,bronze,TRUE
10.1126/scitranslmed.aan3508,bronze,bronze,TRUE
10.1126/scitranslmed.aao6806,bronze,bronze,TRUE
10.1128/jvi.00082-18,hybrid,hybrid,TRUE
10.1128/jvi.00934-18,green,bronze,FALSE
10.1136/bmjgh-2017-000509,gold,gold,TRUE
10.1136/gutjnl-2017-314454,hybrid,hybrid,TRUE
10.1139/bcb-2017-0277,green,green,TRUE
10.1148/radiol.2018180411,bronze,bronze,TRUE
10.1155/2018/5692840,gold,gold,TRUE
10.1155/2018/7058461,gold,gold,TRUE
10.1155/2018/7498258,gold,gold,TRUE
10.1155/2018/9628787,gold,gold,TRUE
10.1159/000485828,green,green,TRUE
10.1159/000486845,closed,closed,TRUE
10.1159/000492397,closed,closed,TRUE
10.1159/000496614,hybrid,hybrid,TRUE
10.1161/circep.117.005831,closed,closed,TRUE
10.1161/circgen.117.001992,bronze,bronze,TRUE
10.1161/circinterventions.118.006730,closed,closed,TRUE
10.1161/jaha.117.008077,gold,gold,TRUE
10.1161/jaha.118.008543,gold,gold,TRUE
10.1164/rccm.201708-1733oc,green,green,TRUE
10.1177/0271678x17729111,green,bronze,FALSE
10.1177/0300985818788611,bronze,bronze,TRUE
10.1177/0957154x18793591,closed,closed,TRUE
10.1177/1087054714561291,closed,closed,TRUE
10.1177/1129729818758998,closed,closed,TRUE
10.1177/2050640617716607,green,bronze,FALSE
10.1183/13993003.01359-2018,green,bronze,FALSE
10.1186/s12859-018-2170-x,gold,gold,TRUE
10.1186/s12872-018-0803-7,gold,gold,TRUE
10.1186/s12875-018-0785-7,gold,gold,TRUE
10.1186/s12876-018-0838-3,gold,gold,TRUE
10.1186/s12877-018-0849-5,gold,gold,TRUE
10.1186/s12879-018-3206-6,gold,gold,TRUE
10.1186/s12888-018-1646-6,gold,gold,TRUE
10.1186/s12888-018-1923-4,gold,gold,TRUE
10.1186/s12889-018-5977-5,gold,gold,TRUE
10.1186/s12890-018-0576-x,gold,gold,TRUE
10.1186/s12891-018-2163-y,gold,gold,TRUE
10.1186/s12891-018-2242-0,gold,gold,TRUE
10.1186/s12891-018-2308-z,gold,gold,TRUE
10.1186/s12920-018-0358-6,gold,gold,TRUE
10.1186/s12935-018-0611-2,gold,gold,TRUE
10.1186/s12955-018-0949-0,gold,gold,TRUE
10.1186/s13005-018-0166-4,gold,gold,TRUE
10.1186/s13045-018-0598-0,gold,gold,TRUE
10.1186/s13054-018-2156-0,gold,gold,TRUE
10.1186/s13071-018-2661-7,gold,gold,TRUE
10.1186/s13071-018-2841-5,gold,gold,TRUE
10.1186/s13098-018-0317-6,gold,gold,TRUE
10.1186/s13148-018-0478-z,gold,gold,TRUE
10.1186/s13756-017-0291-z,gold,gold,TRUE
10.1186/s40463-018-0288-5,gold,gold,TRUE
10.1186/s40560-018-0295-7,gold,gold,TRUE
10.1192/bjp.2018.54,green,hybrid,FALSE
10.1200/jco.2018.77.9124,green,green,TRUE
10.1200/jco.2018.79.1483,hybrid,hybrid,TRUE
10.1210/jc.2017-01559,bronze,bronze,TRUE
10.1210/jc.2018-00780,green,green,TRUE
10.1212/nxi.0000000000000504,gold,gold,TRUE
10.1261/rna.062778.117,green,bronze,FALSE
10.13109/zptm.2018.64.3.298,closed,closed,TRUE
10.13109/zptm.2018.64.4.394,closed,closed,TRUE
10.1371/journal.pbio.2005281,gold,gold,TRUE
10.1371/journal.pone.0191970,gold,gold,TRUE
10.1371/journal.pone.0193685,gold,gold,TRUE
10.1371/journal.pone.0194442,gold,gold,TRUE
10.1371/journal.pone.0194641,gold,gold,TRUE
10.1371/journal.pone.0197270,gold,gold,TRUE
10.1371/journal.pone.0197986,gold,gold,TRUE
10.1371/journal.pone.0198461,gold,gold,TRUE
10.1371/journal.pone.0200365,gold,gold,TRUE
10.1371/journal.pone.0202068,gold,gold,TRUE
10.1371/journal.pone.0202520,gold,gold,TRUE
10.1371/journal.pone.0206735,gold,gold,TRUE
10.1371/journal.pone.0206933,gold,gold,TRUE
10.1371/journal.ppat.1006835,gold,gold,TRUE
10.1373/clinchem.2017.283531,bronze,bronze,TRUE
10.14283/jpad.2017.23,NA,NA,TRUE
10.14814/phy2.13715,gold,gold,TRUE
10.1590/1678-4685-gmb-2017-0165,gold,gold,TRUE
10.21037/acs.2018.06.15,gold,gold,TRUE
10.21037/atm.2018.01.16,green,green,TRUE
10.21451/1984-3143-ar2018-0041,gold,gold,TRUE
10.2147/ijn.s153701,gold,gold,TRUE
10.2147/jpr.s169135,gold,gold,TRUE
10.21873/anticanres.12862,closed,closed,TRUE
10.21873/anticanres.12962,closed,closed,TRUE
10.22203/ecm.v035a16,green,bronze,FALSE
10.23736/s0021-9509.18.10269-2,NA,NA,TRUE
10.23736/s0393-2249.18.03126-0,closed,closed,TRUE
10.23736/s1121-421x.18.02478-9,closed,closed,TRUE
10.2376/0003-925x-69-145,NA,NA,TRUE
10.2967/jnumed.117.205633,bronze,bronze,TRUE
10.3233/jad-170711,closed,closed,TRUE
10.3233/wor-182722,closed,closed,TRUE
10.33549/physiolres.933689,gold,gold,TRUE
10.3389/fcell.2018.00127,gold,gold,TRUE
10.3389/fgene.2018.00284,gold,gold,TRUE
10.3389/fimmu.2018.02830,gold,gold,TRUE
10.3389/fnagi.2018.00011,gold,gold,TRUE
10.3389/fnagi.2018.00045,gold,gold,TRUE
10.3389/fnagi.2018.00247,gold,gold,TRUE
10.3389/fnagi.2018.00340,gold,gold,TRUE
10.3389/fnana.2018.00029,gold,gold,TRUE
10.3389/fncel.2018.00161,gold,gold,TRUE
10.3389/fncel.2018.00377,gold,gold,TRUE
10.3389/fneur.2018.00708,gold,gold,TRUE
10.3389/fneur.2018.00951,gold,gold,TRUE
10.3389/fnmol.2018.00264,gold,gold,TRUE
10.3389/fonc.2018.00070,gold,gold,TRUE
10.3389/fonc.2018.00168,gold,gold,TRUE
10.3389/fped.2018.00052,gold,gold,TRUE
10.3389/fped.2018.00235,gold,gold,TRUE
10.3389/fphar.2018.00500,gold,gold,TRUE
10.3389/fphys.2018.01180,gold,gold,TRUE
10.3389/fpsyt.2018.00058,gold,gold,TRUE
10.3389/fpsyt.2018.00181,gold,gold,TRUE
10.3389/fpsyt.2018.00609,gold,gold,TRUE
10.3390/cells7090136,gold,gold,TRUE
10.3390/genes9010017,gold,gold,TRUE
10.3390/ijerph15102189,gold,gold,TRUE
10.3390/ijms19020628,gold,gold,TRUE
10.3390/molecules23010001,gold,gold,TRUE
10.3390/molecules23020464,gold,gold,TRUE
10.3390/molecules23040924,gold,gold,TRUE
10.3390/molecules23092335,gold,gold,TRUE
10.3390/molecules23112994,gold,gold,TRUE
10.3390/nu10121983,gold,gold,TRUE
10.3390/ph11010003,gold,gold,TRUE
10.3390/v10070373,gold,gold,TRUE
10.3892/ijo.2017.4225,green,bronze,FALSE
10.4103/aca.aca_110_17,NA,NA,TRUE
10.4149/av_2018_228,bronze,bronze,TRUE
10.4244/eij-d-17-00451,closed,closed,TRUE
10.4244/eij-d-17-00620,closed,closed,TRUE
10.4244/eij-d-17-00628,green,green,TRUE
10.4317/medoral.22238,gold,gold,TRUE
10.4329/wjr.v10.i11.150,hybrid,hybrid,TRUE
10.4455/eu.2018.011,NA,NA,TRUE
10.5051/jpis.2018.48.4.251,green,green,TRUE
10.1001/jamapediatrics.2017.4838,green,bronze,FALSE
10.1002/ajmg.a.38569,closed,closed,TRUE
10.1002/ajmg.a.38853,closed,closed,TRUE
10.1002/ajmg.a.40356,closed,closed,TRUE
10.1002/ajmg.a.40632,green,green,TRUE
10.1002/brb3.1007,gold,gold,TRUE
10.1002/cam4.1719,gold,gold,TRUE
10.1002/cbic.201800622,closed,closed,TRUE
10.1002/cncr.31556,bronze,bronze,TRUE
10.1002/cncy.21966,bronze,bronze,TRUE
10.1002/cyto.a.23526,bronze,bronze,TRUE
10.1002/ejhf.1235,green,bronze,FALSE
10.1002/eji.201747398,bronze,bronze,TRUE
10.1002/hbm.23864,green,green,TRUE
10.1002/hbm.23888,green,bronze,FALSE
10.1002/hbm.23942,green,bronze,FALSE
10.1002/hbm.24015,green,bronze,FALSE
10.1002/hec.3798,green,green,TRUE
10.1002/humu.23563,hybrid,hybrid,TRUE
10.1002/humu.23567,hybrid,hybrid,TRUE
10.1002/humu.23624,green,green,TRUE
10.1002/ijc.31030,green,bronze,FALSE
10.1002/ijc.31562,green,bronze,FALSE
10.1002/jbm.a.36409,closed,closed,TRUE
10.1002/jmv.24942,closed,closed,TRUE
10.1002/mp.12768,closed,closed,TRUE
10.1002/mrm.26722,closed,closed,TRUE
10.1002/mrm.27033,green,green,TRUE
10.1002/mus.25682,closed,closed,TRUE
10.1002/pds.4402,hybrid,hybrid,TRUE
10.1002/pmic.201800015,closed,closed,TRUE
10.1002/pmic.201800282,green,green,TRUE
10.1002/ptr.5981,closed,closed,TRUE
10.1002/term.2702,bronze,hybrid,FALSE
10.1007/s00063-016-0180-x,closed,closed,TRUE
10.1007/s00063-017-0286-9,closed,closed,TRUE
10.1007/s00063-018-0493-z,closed,closed,TRUE
10.1007/s00103-017-2675-x,closed,closed,TRUE
10.1007/s00104-017-0530-0,closed,closed,TRUE
10.1007/s00104-018-0634-1,closed,closed,TRUE
10.1007/s00106-017-0378-0,closed,closed,TRUE
10.1007/s00106-017-0388-y,bronze,bronze,TRUE
10.1007/s00106-018-0479-4,closed,closed,TRUE
10.1007/s00106-018-0518-1,closed,closed,TRUE
10.1007/s00106-018-0528-z,closed,closed,TRUE
10.1007/s00108-017-0346-5,closed,closed,TRUE
10.1007/s00108-018-0471-9,closed,closed,TRUE
10.1007/s00112-017-0267-3,closed,closed,TRUE
10.1007/s00113-017-0413-3,closed,closed,TRUE
10.1007/s00113-018-0480-0,closed,closed,TRUE
10.1007/s00115-017-0431-y,closed,closed,TRUE
10.1007/s00117-018-0414-4,closed,closed,TRUE
10.1007/s00120-017-0565-3,closed,closed,TRUE
10.1007/s00120-018-0680-9,closed,closed,TRUE
10.1007/s00132-018-3602-z,closed,closed,TRUE
10.1007/s00266-018-1165-3,closed,closed,TRUE
10.1007/s00270-017-1795-x,closed,closed,TRUE
10.1007/s00270-017-1873-0,closed,closed,TRUE
10.1007/s00270-018-1940-1,closed,closed,TRUE
10.1007/s00270-018-1982-4,hybrid,hybrid,TRUE
10.1007/s00277-018-3245-5,hybrid,hybrid,TRUE
10.1007/s00296-017-3870-7,hybrid,hybrid,TRUE
10.1007/s00330-017-5187-z,closed,closed,TRUE
10.1007/s00345-017-2145-y,closed,closed,TRUE
10.1007/s00392-017-1172-4,closed,closed,TRUE
10.1007/s00393-018-0454-1,closed,closed,TRUE
10.1007/s00401-018-1837-8,green,green,TRUE
10.1007/s00404-017-4647-7,closed,closed,TRUE
10.1007/s00405-018-5097-y,closed,closed,TRUE
10.1007/s00406-016-0749-7,closed,closed,TRUE
10.1007/s00406-017-0768-z,closed,closed,TRUE
10.1007/s00406-017-0785-y,closed,closed,TRUE
10.1007/s00406-017-0836-4,closed,closed,TRUE
10.1007/s00411-017-0728-z,hybrid,hybrid,TRUE
10.1007/s00415-018-8754-6,closed,closed,TRUE
10.1007/s00429-017-1517-9,closed,closed,TRUE
10.1007/s00429-017-1549-1,green,green,TRUE
10.1007/s00429-017-1605-x,closed,closed,TRUE
10.1007/s00429-018-1692-3,hybrid,hybrid,TRUE
10.1007/s00429-018-1706-1,green,green,TRUE
10.1007/s00432-017-2554-8,closed,closed,TRUE
10.1007/s00432-018-2583-y,closed,closed,TRUE
10.1007/s00432-018-2617-5,closed,closed,TRUE
10.1007/s00432-018-2628-2,closed,closed,TRUE
10.1007/s00432-018-2644-2,closed,closed,TRUE
10.1007/s00432-018-2659-8,closed,closed,TRUE
10.1007/s00432-018-2711-8,closed,closed,TRUE
10.1007/s00432-018-2724-3,closed,closed,TRUE
10.1007/s00482-018-0267-9,closed,closed,TRUE
10.1007/s00586-018-5748-0,closed,closed,TRUE
10.1007/s00726-018-2610-y,closed,closed,TRUE
10.1007/s00761-018-0356-5,closed,closed,TRUE
10.1007/s00761-018-0439-3,closed,closed,TRUE
10.1007/s00772-018-0393-9,closed,closed,TRUE
10.1007/s10049-017-0333-3,closed,closed,TRUE
10.1007/s10334-017-0664-6,closed,closed,TRUE
10.1007/s10334-018-0705-9,hybrid,hybrid,TRUE
10.1007/s10405-018-0196-4,closed,closed,TRUE
10.1007/s10405-018-0209-3,green,green,TRUE
10.1007/s10545-018-0142-y,hybrid,hybrid,TRUE
10.1007/s10719-018-9848-1,green,green,TRUE
10.1007/s11060-018-2807-7,closed,closed,TRUE
10.1007/s11377-018-0230-4,closed,closed,TRUE
10.1007/s11377-018-0233-1,closed,closed,TRUE
10.1007/s11377-018-0235-z,closed,closed,TRUE
10.1007/s11377-018-0237-x,closed,closed,TRUE
10.1007/s11548-017-1643-0,closed,closed,TRUE
10.1007/s11548-017-1686-2,closed,closed,TRUE
10.1007/s11548-018-1769-8,closed,closed,TRUE
10.1007/s11548-018-1825-4,closed,closed,TRUE
10.1007/s11548-018-1848-x,closed,closed,TRUE
10.1007/s11553-017-0634-x,closed,closed,TRUE
10.1007/s11560-018-0269-8,closed,closed,TRUE
10.1007/s11695-018-3110-6,closed,closed,TRUE
10.1007/s12031-018-1082-6,closed,closed,TRUE
10.1007/s12032-018-1169-5,closed,closed,TRUE
10.1007/s12035-018-0930-2,closed,closed,TRUE
10.1007/s12035-018-0984-1,closed,closed,TRUE
10.1007/s13239-018-00374-2,hybrid,hybrid,TRUE
10.1007/s13239-018-00376-0,closed,closed,TRUE
10.1007/s40264-017-0627-x,hybrid,hybrid,TRUE
10.1007/s40664-017-0237-6,closed,closed,TRUE
10.1007/s40664-018-0312-7,closed,closed,TRUE
10.1016/j.ahj.2017.10.009,hybrid,hybrid,TRUE
10.1016/j.aip.2018.02.001,closed,closed,TRUE
10.1016/j.ajhg.2017.12.015,green,bronze,FALSE
10.1016/j.ajhg.2018.10.006,green,bronze,FALSE
10.1016/j.ajme.2017.03.005,hybrid,hybrid,TRUE
10.1016/j.amjcard.2017.10.008,hybrid,hybrid,TRUE
10.1016/j.amsu.2018.09.008,hybrid,hybrid,TRUE
10.1016/j.atherosclerosis.2018.09.020,closed,closed,TRUE
10.1016/j.athoracsur.2017.06.034,bronze,bronze,TRUE
10.1016/j.bbalip.2018.01.003,closed,closed,TRUE
